date,K27.I.FUS3,K27.II.FUS3,K27.III.FUS3,K27.IV.FUS3,K27.V.FUS3,K27.VI.FUS3,K27.VII.FUS3,K27.VIII.FUS3,K27.I.STM,K27.II.STM,K27.III.STM,K27.IV.STM,K27.V.STM,K27.VI.STM,K27.VII.STM,K27.VIII.STM,K4.I.ACT2,K4.II.ACT2,K4.III.ACT2,K4.IV.ACT2,K4.V.ACT2,K4.VI.ACT2,K4.VII.ACT2,K4.VIII.ACT2,K4.I.PP2AA3,K4.II.PP2AA3,K4.III.PP2AA3,K4.IV.PP2AA3,K4.V.PP2AA3,K4.VI.PP2AA3,K4.VII.PP2AA3,K4.VIII.PP2AA3
140204,1.052184674,1.112418378,0.373238111,0.30551946,0.126992782,0.069843911,0.041212078,0.029480467,0.758221201,0.801626577,0.268961387,0.220162237,0.091513041,0.050330645,0.029698086,0.021244099,0.176776644,0.16273066,0.002255778,0.004315015,0.004703447,0.22244455,0.46138989,0.1828011,0.301421949,0.277472134,0.003846329,0.007357534,0.00801985,0.37929031,0.78671615,0.31169425
140204,0.94048681,1.050273033,0.480931392,0.233836619,0.157127125,0.119042749,0.030274718,0.023553728,0.708022334,0.790672189,0.362057355,0.17603814,0.118289287,0.089618402,0.022791576,0.017731844,0.126573737,0.150473258,0.003921025,0.002630802,0.004058887,0.09691456,0.23989563,0.14770369,0.190745386,0.226761731,0.005908946,0.003964592,0.006116703,0.14604929,0.36152037,0.22258803
140204,0.937907277,0.935075431,0.321306669,0.166771629,0.090067466,0.038736943,0.018637855,0.019434791,0.634152265,0.632237554,0.217246797,0.112760194,0.060897798,0.026191416,0.012601712,0.013140549,0.191811024,0.199375,0.002967716,0.002139401,0.007691304,0.27709012,0.50916814,0.29248249,0.235239287,0.244515836,0.003639641,0.002623787,0.009432706,0.33982657,0.62444977,0.35870395
140204,1.104507498,0.921036877,0.279459635,0.154461424,0.115392648,0.028394121,0.011097066,0.031819661,0.687470705,0.573274398,0.173942063,0.09614032,0.071823021,0.01767315,0.006907067,0.019805284,0.191101879,0.176685673,0.002736877,0.001630902,0.006287964,0.1936069,0.55382666,0.27086614,0.228846813,0.211583231,0.003277443,0.001953025,0.007529913,0.2318466,0.66321413,0.32436548
140218,0.64967396,0.8577297,0.372628208,0.256565001,0.154685588,0.047629323,0.008087454,0.017032674,0.512095945,0.676092822,0.293718705,0.202233589,0.12192864,0.037543114,0.006374817,0.013425755,0.134873993,0.167865508,0.003441066,0.004124653,0.00647105,0.11771341,0.19682057,0.13733467,0.185769131,0.231210102,0.004739563,0.005681104,0.008912922,0.16213294,0.27109145,0.18915836
140218,0.725480912,0.847626645,0.452625415,0.265309003,0.151070336,0.121571395,0.020990826,0.035967607,0.581451613,0.679347826,0.362765957,0.212637363,0.121078431,0.097435897,0.016823529,0.028826979,0.153064516,0.092997297,0.005074027,0.002085714,0.005616098,0.2197985,0.39626029,0.21629465,0.403201724,0.244972978,0.013365975,0.005494177,0.014793894,0.57899203,1.04382671,0.56976221
140218,0.903407235,1.004592238,0.527711378,0.430303744,0.236453796,0.106006896,0.018841678,0.018555712,0.590790905,0.656961705,0.345101379,0.281400822,0.154630987,0.069324119,0.012321677,0.012134667,0.097439853,0.094675623,0.002598871,0.00598783,0.003281537,0.06107571,0.18895329,0.09917408,0.143873724,0.139792231,0.003837334,0.008841263,0.004845317,0.09018065,0.27899686,0.14643438
140218,0.749537227,0.732408786,0.440353551,0.255070863,0.145010779,0.081282739,0.013941253,0.014076901,0.510911502,0.499236141,0.3001608,0.173865464,0.098844557,0.055405235,0.009502859,0.009595322,0.094995375,0.101945989,0.0028014,0.002232366,0.003043039,0.09372932,0.25475231,0.11299835,0.165925794,0.178066238,0.004893128,0.003899211,0.005315192,0.16371441,0.44496881,0.19737109
140304,1.024737433,1.101918632,0.739116259,0.543404098,0.424641968,0.44291248,0.11174518,0.0596573,0.789371623,0.848825534,0.569353068,0.418592862,0.327108495,0.34118256,0.0860791,0.04595497,0.153811036,0.164587451,0.003785019,0.004965943,0.00468699,0.12092297,0.21448166,0.11300034,0.152787903,0.163492634,0.003759842,0.004932911,0.004655812,0.12011861,0.21305495,0.11224867
140304,0.761953541,0.791068924,0.627386692,0.424779123,0.409245066,0.3590225,0.09934555,0.0818152,0.537272832,0.557802829,0.442386322,0.299522569,0.28856911,0.25315591,0.07005108,0.05768998,0.114495248,0.104263207,0.008472504,0.006514495,0.009175879,0.05904245,0.07940148,0.10045632,0.157597108,0.143513203,0.011661987,0.008966884,0.012630148,0.08126905,0.10929225,0.13827321
140304,0.745219638,0.692929801,0.554651163,0.338658025,0.276229433,0.18630491,0.05369536,0.03731953,0.557733426,0.518598937,0.415109154,0.253456687,0.206734203,0.13943336,0.0401864,0.02793049,0.108277316,0.094743327,0.00462268,0.002759611,0.004948272,0.05064584,0.12911535,0.05587497,0.165524691,0.144835137,0.007066741,0.004218648,0.007564476,0.07742284,0.19738002,0.08541667
140304,0.787071041,0.650664405,0.45814919,0.241791934,0.279497591,0.18023368,0.04206643,0.03467546,0.507431449,0.419488921,0.295372711,0.155885333,0.180194493,0.1161982,0.02712058,0.02235556,0.14712434,0.144361842,0.004546525,0.002956671,0.004774097,0.06584345,0.11582501,0.0621005,0.190176092,0.186605228,0.005876936,0.003821857,0.006171101,0.08511066,0.1497179,0.08027244
140320,1.112551867,1.269054379,1.009854772,0.747634855,0.838155667,0.47395398,0.21652197,0.09188904,0.733359133,0.836520657,0.665664444,0.492817337,0.552485804,0.31241553,0.14272446,0.06057036,0.164721386,0.17835937,0.003568119,0.004413655,0.007261332,0.018799657,0.029707219,0.019590969,0.286360432,0.310069432,0.006203008,0.007672932,0.012623487,0.032682325,0.051644613,0.034057984
140320,1.187176672,1.067975011,1.041091931,0.775722288,0.791296176,0.50157632,0.35214037,0.18150507,0.928541854,0.835309116,0.814282705,0.606725712,0.618906718,0.39230438,0.2754241,0.14196291,0.200529922,0.172534915,0.00802395,0.007794245,0.00698608,0.022508865,0.046927312,0.035509383,0.326520376,0.280936455,0.013065297,0.012691272,0.011375347,0.036650905,0.076411157,0.057819486
140320,1.02451716,1.101212748,0.973619092,0.799944833,0.731004434,0.59768462,0.25356619,0.10349577,0.838096875,0.900836998,0.796460177,0.654387541,0.597991479,0.48893043,0.2074275,0.08466376,0.172813557,0.169473684,0.006130866,0.006272727,0.005508309,0.029302936,0.054151451,0.047119917,0.239230769,0.234607287,0.008487134,0.008683516,0.00762531,0.040564896,0.074963409,0.065229454
140320,1.262600347,0.855800165,0.847919564,0.638756255,0.533483139,0.36751775,0.13786533,0.09203796,0.942299334,0.63869769,0.632816269,0.476714263,0.398147211,0.27428452,0.10289116,0.06868944,0.133897289,0.119313143,0.002193806,0.002509456,0.00377247,0.02365882,0.045932009,0.025152375,0.233941727,0.208460701,0.003832958,0.004384454,0.006591157,0.041336051,0.080251166,0.043945551
140401,1.031373138,1.268554775,1.131231635,0.954948623,1.271797806,0.84987666,0.35622428,0.19551101,0.838083307,1.03081469,0.919227305,0.775981524,1.033449943,0.69060111,0.28946422,0.15887026,0.288875403,0.293336689,0.008411933,0.00338018,0.007923739,0.02148474,0.0301156,0.03008376,0.433777095,0.44047619,0.012631411,0.005075699,0.011898336,0.03226162,0.04522176,0.04517396
140401,1.105371901,0.983196055,1.112514029,1.057755958,1.142335517,0.77392409,0.25771736,0.14362374,0.866842591,0.771031193,0.872443513,0.82950174,0.895829792,0.60691824,0.20210427,0.11263103,0.31968032,0.264621285,0.006957672,0.006518724,0.007207207,0.02429037,0.01351135,0.01498599,0.427661228,0.354004474,0.009307819,0.008720604,0.009641642,0.03249511,0.01807518,0.02004793
140401,0.997166123,1.003551675,1.220131291,1.111261763,1.35534542,0.83034592,0.40411225,0.22286025,0.776837652,0.781812287,0.950537634,0.865723333,1.055875576,0.64687715,0.31482178,0.17361825,0.305848847,0.262030491,0.006683616,0.005131538,0.00779661,0.01099892,0.02602906,0.02410666,0.449385246,0.385002716,0.00982027,0.007539794,0.011455598,0.01616077,0.03824462,0.03542004
140401,1.008090615,0.834428356,1.064474602,0.768119214,0.951456311,0.59004327,0.16127503,0.10889858,0.773131313,0.639945141,0.816373682,0.589090909,0.72969697,0.45251976,0.12368608,0.0835172,0.295906433,0.298257713,0.006410003,0.003263647,0.005712281,0.03266018,0.06404605,0.04304552,0.437923839,0.441403594,0.009486421,0.004830003,0.008453834,0.04833512,0.09478433,0.0637048
140415,0.784015722,0.908060912,1.03444765,0.851175162,1.040367968,0.63724248,0.36812486,0.13361813,0.600853837,0.695919568,0.792779815,0.652323477,0.797317028,0.48836978,0.28212347,0.10240224,0.593484699,0.565744947,0.044292867,0.019190768,0.011101922,0.020850791,0.037847933,0.023459676,0.742936288,0.708211099,0.055446718,0.024023396,0.013897614,0.026101446,0.047378817,0.029367303
140415,0.933046683,1.377881558,1.306367384,1.239055957,1.279176904,0.92597179,0.47754446,0.37287328,0.625623583,0.92389289,0.875941427,0.830807977,0.857709751,0.62087975,0.32020164,0.25001784,0.564096016,0.619340714,0.029268711,0.019763525,0.01545263,0.033452706,0.038674241,0.047787806,0.535899158,0.588382398,0.027805687,0.018775627,0.014680216,0.031780542,0.036741073,0.045399089
140415,0.882644824,1.114030634,1.329099036,1.070025719,1.194213444,0.70457245,0.61086494,0.17616692,0.577764574,0.729225864,0.870006051,0.700420981,0.781712193,0.46120137,0.399862,0.11531592,0.410921784,0.426691551,0.025853582,0.014408946,0.010780157,0.027377308,0.083664846,0.031246937,0.578530431,0.600732442,0.036398859,0.020286132,0.015177217,0.038544089,0.117790444,0.04399208
140415,0.702052576,0.986374408,1.197598018,1.135998352,1.265348988,0.67425406,0.88422424,0.18256944,0.45178647,0.634753902,0.770681,0.731040242,0.814280258,0.4338975,0.56901799,0.1174875,0.504222709,0.507344967,0.015209235,0.00863204,0.009724575,0.023412941,0.040511582,0.036144234,0.531022162,0.534310368,0.016017607,0.009090833,0.010241436,0.02465734,0.042664774,0.038065302
140428,0.325516577,0.503565981,0.664113286,0.580468928,0.627418621,0.44777065,0.18105151,0.10273634,0.279797766,0.432840126,0.570838557,0.498942052,0.539297659,0.38488125,0.15562282,0.08830702,0.765898702,0.688997659,0.024607292,0.007099882,0.00973443,0.01207585,0.014169283,0.014948641,0.848490352,0.763296588,0.02726085,0.007865507,0.010784155,0.013378065,0.015697246,0.016560647
140428,0.36670354,0.471514069,0.82951277,0.582463398,0.685248714,0.26892135,0.09238253,0.08403105,0.210224399,0.27031035,0.475544425,0.333915561,0.392840493,0.15416767,0.0529612,0.04817346,0.869970501,0.891290944,0.023813008,0.01041275,0.015868065,0.014799776,0.01383283,0.018300855,0.824002167,0.84419606,0.022554754,0.009862552,0.015029613,0.014017772,0.013101918,0.017333857
140428,0.289877219,0.422181392,0.732172568,0.596057987,0.674060914,0.37776015,0.12765268,0.07719237,0.180416714,0.262761523,0.455696965,0.370980596,0.419528846,0.23511418,0.07944976,0.04804377,0.746302877,0.672958943,0.015631925,0.00618711,0.007201538,0.010045192,0.009927143,0.01397878,0.721333636,0.650443588,0.015108924,0.005980107,0.006960595,0.009709108,0.009595008,0.013511088
140428,0.425534728,0.508291208,0.956845602,0.710684171,0.780825017,0.48534046,0.18386167,0.07392042,0.225091151,0.268866078,0.506133728,0.375924003,0.413025755,0.25672604,0.0972556,0.039101,0.743364341,0.625669732,0.013521565,0.003726275,0.00538843,0.00827588,0.010424932,0.008259406,0.839915616,0.706934339,0.015277803,0.004210259,0.006088302,0.009350785,0.011778966,0.009332173
140513,0.172319392,0.304180064,0.391954023,0.297297297,0.275,0.12822857,0.05777448,0.0273,0.135244613,0.238735263,0.307624521,0.233333333,0.215833333,0.10064,0.04534421,0.02142636,0.81198032,0.807833645,0.046732243,0.010277924,0.008456033,0.026049843,0.039199302,0.03547515,0.980179707,0.97517406,0.056412692,0.012406966,0.010207675,0.031445993,0.047319325,0.042823725
140513,0.198809748,0.356743418,0.4373565,0.243064359,0.283977555,0.13295649,0.05555264,0.06263965,0.138466901,0.248464454,0.304609808,0.169289327,0.197784527,0.09260146,0.03869127,0.04362723,0.944915051,0.81412922,0.057459063,0.013877551,0.015186441,0.024166667,0.039169719,0.036725738,1.104526842,0.951649119,0.067164849,0.016221699,0.017751682,0.028248817,0.045786133,0.042929323
140513,0.188050314,0.421582837,0.495095837,0.474152318,0.366362478,0.2996977,0.13744909,0.10052796,0.122696629,0.2750689,0.323033708,0.309368752,0.239039436,0.19554286,0.089681,0.06559118,0.832555556,0.774970051,0.048296958,0.013141982,0.010567962,0.021049724,0.039062367,0.022687819,1.023113636,0.95234777,0.059351326,0.016149962,0.012986792,0.025867654,0.048003091,0.027880682
140513,0.143080228,0.222106842,0.384826828,0.172537743,0.152472467,0.06575634,0.03794126,0.01866074,0.104548346,0.162292885,0.28119195,0.126072874,0.111411231,0.04804798,0.02772358,0.01363536,0.753626715,0.80876494,0.040996016,0.009653693,0.006080467,0.021492473,0.033421395,0.022713897,0.970519444,1.041526375,0.052794613,0.012432012,0.007830417,0.027677977,0.043040026,0.029250925
140527,0.07797066,0.138866644,0.228047702,0.090277498,0.181258856,0.087301646,0.049622976,0.029725867,0.054825636,0.097645089,0.160353398,0.063479279,0.127453481,0.061386787,0.034892756,0.02090196,0.899479801,0.935900097,0.044454513,0.0090438,0.010442136,0.02489729,0.07090366,0.03553932,1.117782435,1.163041892,0.055243568,0.011238718,0.012976429,0.03093983,0.08811189,0.04416467
140527,0.06721155,0.120550688,0.207699665,0.090664629,0.088730159,0.034313725,0.007814443,0.013948962,0.045422236,0.081469358,0.140365506,0.061272061,0.059964727,0.023189558,0.005281078,0.009426848,0.804392813,0.838168923,0.056368564,0.017190083,0.015340709,0.06677629,0.04473187,0.03978015,0.994877186,1.036651654,0.069716931,0.021260783,0.018973468,0.08258926,0.05532461,0.0492003
140527,0.081882365,0.091681567,0.17216452,0.1505964,0.154800624,0.054806288,0.013146639,0.02445977,0.06131527,0.068653122,0.128920482,0.112769811,0.115918025,0.041040123,0.009844485,0.018316,0.755198367,0.765040172,0.036412316,0.007966457,0.008193873,0.01905734,0.02828283,0.02469136,0.927285155,0.939369609,0.044709578,0.009781771,0.010061008,0.02339993,0.03472763,0.03031777
140527,0.085913529,0.09442581,0.184150295,0.124149444,0.106161004,0.038251046,0.024633341,0.035020347,0.061344487,0.067422477,0.131488085,0.088645922,0.075801709,0.027312239,0.017588844,0.025005436,0.837440397,0.826057182,0.037812886,0.014393328,0.008054237,0.01890852,0.04138933,0.02298584,1.015500475,1.001696913,0.04585282,0.017453698,0.009766763,0.02292893,0.0501897,0.02787318
140610,0.033065033,0.033699572,0.05302439,0.018883019,0.030710634,0.010626485,0.007725898,0.007903819,0.026254468,0.026758308,0.042102699,0.014993592,0.024385016,0.008437697,0.006134557,0.006275831,1.18218971,1.346122753,0.079016353,0.010875078,0.015194266,0.022912512,0.025565413,0.013857263,0.940421532,1.070828828,0.062856815,0.008651029,0.012086905,0.018226702,0.020337061,0.011023331
140610,0.059726262,0.121510505,0.127938913,0.112455145,0.137200421,0.047361237,0.013570573,0.026375761,0.043863617,0.089238639,0.093959732,0.082588283,0.100761484,0.034782609,0.009966377,0.019370646,0.850013694,0.870132361,0.072402885,0.021537705,0.031421446,0.022334408,0.042230424,0.026618537,1.106245725,1.132429056,0.094228344,0.02803013,0.040893271,0.029066994,0.054960557,0.03464255
140610,0.062288916,0.112380952,0.142156541,0.185883148,0.122163035,0.07810584,0.012063147,0.019128069,0.047380619,0.085483573,0.10813264,0.141393673,0.092924401,0.059411903,0.00917594,0.014549936,1.189689359,1.03475307,0.059925094,0.023460037,0.019602615,0.025181881,0.035417684,0.033107684,1.323529412,1.151162791,0.066666667,0.026099291,0.02180791,0.028014842,0.039402174,0.036832298
140610,0.048120682,0.104905262,0.157506245,0.147665774,0.122261785,0.106187216,0.015379273,0.017403438,0.038400306,0.083714403,0.125689989,0.117837293,0.097564909,0.084737402,0.012272661,0.013887944,0.947575758,0.971696519,0.04868476,0.009729769,0.011544468,0.021821476,0.035975758,0.02848706,1.013131313,1.038920807,0.052052888,0.010402898,0.012343142,0.023331137,0.038464646,0.030457863
140623,0.02748642,0.03279195,0.025002405,0.039428571,0.006727694,0.017420223,0.007645009,0.013248623,0.021511111,0.025663265,0.0195671,0.030857143,0.005265152,0.013633218,0.005983051,0.010368488,1.119713921,1.193572601,0.06303926,0.022249954,0.008448798,0.023104641,0.044948373,0.025152405,1.242849003,1.324829932,0.069971695,0.024696785,0.009377914,0.025645462,0.049891352,0.027918418
140623,0.017395247,0.068314601,0.101130339,0.152743271,0.102678571,0.07983133,0.015997861,0.015227147,0.012561402,0.049331126,0.073027924,0.110298493,0.074145929,0.05764755,0.011552326,0.010995779,0.94876117,1.079730895,0.062690087,0.016320286,0.019099048,0.016471631,0.017062117,0.012165378,1.241961289,1.413405203,0.082063499,0.02136382,0.025001316,0.021561936,0.022334903,0.015924901
140623,0.01214982,0.031879291,0.028652349,0.032331501,0.022573636,0.017877217,0.006827341,0.009286277,0.011948845,0.031351965,0.028178401,0.031796695,0.022200237,0.017581503,0.006714407,0.009132669,0.882894737,0.965155026,0.048304094,0.011368768,0.011717082,0.014843631,0.02964273,0.020399045,0.897175325,0.980766152,0.049085399,0.011552655,0.011906603,0.015083723,0.030122194,0.020728994
140623,0.011223328,0.045235757,0.029351634,0.038625089,0.06556391,0.024543394,0.00438191,0.017320092,0.00712674,0.028724409,0.018638095,0.024526678,0.041632653,0.015584895,0.002782484,0.010998145,0.921625544,1.009433962,0.040602725,0.012775063,0.023962264,0.008237028,0.018664075,0.015559912,0.881355932,0.965327639,0.038828625,0.012216867,0.022915254,0.007877119,0.017848565,0.014880035
140708,0.032301102,0.06941845,0.099160707,0.078959655,0.079536119,0.074844016,0.02256671,0.007555386,0.027051602,0.058136727,0.083045342,0.066127317,0.066610096,0.062680542,0.018899222,0.006327503,0.999141702,0.876672936,0.085231978,0.020837586,0.01854837,0.022674734,0.031510989,0.015480401,1.205130883,1.057413204,0.102803925,0.02513359,0.022372415,0.027349497,0.038007488,0.018671936
140708,0.038096062,0.040015191,0.049633099,0.084879698,0.065667947,0.055487965,0.012422397,0.015179879,0.031104907,0.032671849,0.040524738,0.069303097,0.053616969,0.045305154,0.010142715,0.012394161,1.043074588,1.020643931,0.065046116,0.025349221,0.025255185,0.038331763,0.048133836,0.023072108,1.275192361,1.247770158,0.079520977,0.030990242,0.03087528,0.046861818,0.058845168,0.028206397
140708,0.018616291,0.036035095,0.027891278,0.032425588,0.020926507,0.017372921,0.010941679,0.009755904,0.012952217,0.025071287,0.019405256,0.022559986,0.014559542,0.012087147,0.007612633,0.006787635,1.049376539,1.05101207,0.084513547,0.032188638,0.019465539,0.020245956,0.034091421,0.021739819,1.05887613,1.060526466,0.085278614,0.032480029,0.019641753,0.020429235,0.034400037,0.021936621
140708,0.023598806,0.044720444,0.081473829,0.078787879,0.06120807,0.062938261,0.037010901,0.009706873,0.016341954,0.030968491,0.056419869,0.054559873,0.042386019,0.04358416,0.025629705,0.006721919,0.935055411,1.063651138,0.084065934,0.019209637,0.02022977,0.029069529,0.04122291,0.018351648,1.033309096,1.175417396,0.092899408,0.021228145,0.022355473,0.032124094,0.045554528,0.020280002
140722,0.028900994,0.094590315,0.099410155,0.078725037,0.048616437,0.055314685,0.035722775,0.017550077,0.02444801,0.080016107,0.084093319,0.066595305,0.041125754,0.046791955,0.030218711,0.014846011,0.9526519,0.863130145,0.077221756,0.022607751,0.014673112,0.014879632,0.022439593,0.016258071,1.264700212,1.145854931,0.102516324,0.03001309,0.019479401,0.019753567,0.02978985,0.021583525
140722,0.019284314,0.015281909,0.019119842,0.010528288,0.012180516,0.015714143,0.005372889,0.003710684,0.012744828,0.010099675,0.01263613,0.00695805,0.008049992,0.010385334,0.003550893,0.002452357,0.944444444,1.065109314,0.084845613,0.024062279,0.024038262,0.025521132,0.019344043,0.011582982,1.232608696,1.390090238,0.11073329,0.031404043,0.031372698,0.033308015,0.025246202,0.015117125
140722,0.013059945,0.025065064,0.030402494,0.025125755,0.027681871,0.020177129,0.010050302,0.009253521,0.009440313,0.018118151,0.021976285,0.018162021,0.020009696,0.014584933,0.007264808,0.00668886,1.246425568,1.02073963,0.069660624,0.014256685,0.013764631,0.014882724,0.020783831,0.013487108,1.419936373,1.162833438,0.079357851,0.016241312,0.015680761,0.016954499,0.02367708,0.015364604
140722,0.024292713,0.038441525,0.062180047,0.028671916,0.03625869,0.033803382,0.019069067,0.01500374,0.018164347,0.028743812,0.046493774,0.0214388,0.027111645,0.025275742,0.014258479,0.011218719,0.874981714,0.853906676,0.067435459,0.011436819,0.009816834,0.008781043,0.021663806,0.019982916,1.171740048,1.143517211,0.090306834,0.015315724,0.013146306,0.011759217,0.029011291,0.026760311
140805,0.02684191,0.038898675,0.02445837,0.047773713,0.04468775,0.027839161,0.016994286,0.010670776,0.02055301,0.029784948,0.01872792,0.036580617,0.034217677,0.021316611,0.013012626,0.008170677,0.998751561,0.941750574,0.083522253,0.031994834,0.025494832,0.03545116,0.06153089,0.03036613,1.016140991,0.958147551,0.084976473,0.032551901,0.025938726,0.03606841,0.06260221,0.03089484
140805,0.020571026,0.01834,0.01971,0.016297854,0.01827058,0.018105259,0.01375284,0.007615548,0.016635082,0.014830928,0.0159388,0.013179515,0.014774791,0.014641101,0.011121449,0.006158433,0.903561823,0.914696605,0.083731982,0.018619129,0.01841293,0.03481497,0.05765346,0.0356624,1.166863905,1.181243414,0.108131868,0.024044829,0.023778543,0.04496021,0.07445394,0.04605459
140805,0.017166019,0.026094505,0.020392191,0.032528031,0.017768828,0.013306251,0.00764123,0.0064495,0.012771257,0.019413915,0.01517148,0.02420036,0.013219738,0.009899648,0.005684959,0.00479833,0.975369458,0.895698191,0.095001582,0.02941968,0.024910666,0.04569786,0.06916836,0.03995402,1.243027888,1.141493432,0.121071677,0.037492955,0.031746589,0.05823816,0.08814936,0.0509181
140805,0.008239226,0.016267869,0.006654802,0.007632857,0.00936422,0.008242557,0.002779347,0.013520157,0.006602363,0.01303598,0.005332712,0.00611646,0.007503858,0.006605033,0.002227182,0.010834148,1.131698884,1.058562271,0.064169312,0.021646859,0.020170868,0.03162985,0.04290733,0.03323922,1.087180147,1.016920579,0.061645022,0.020795316,0.019377387,0.03038559,0.04121944,0.03193165
140819,0.031285141,0.033913295,0.008272416,0.018519831,0.007762281,0.010153497,0.008422922,0.013978467,0.026501458,0.028727751,0.007007514,0.015688039,0.006575383,0.008600967,0.007135008,0.011841077,0.944807635,0.89067162,0.083324713,0.042199921,0.017992169,0.038054403,0.048192809,0.022100631,1.148396691,1.082595338,0.101279691,0.051293245,0.021869158,0.046254443,0.058577492,0.026862919
140819,0.010324635,0.018295574,0.012040406,0.007315136,0.006707453,0.00886129,0.005671154,0.007095985,0.008528389,0.01511257,0.009945656,0.006042473,0.005540512,0.007319632,0.004684505,0.005861448,1.037341372,0.878217646,0.106645712,0.021295753,0.017824866,0.025768811,0.030901047,0.017355736,1.236030041,1.046428323,0.127072251,0.025374665,0.021238978,0.030704478,0.036819724,0.020679992
140819,0.009737792,0.019893701,0.010447244,0.009101996,0.00816383,0.005894656,0.00363307,0.014516606,0.007158534,0.014624438,0.007680073,0.006691142,0.006001469,0.004333333,0.002670776,0.010671579,1.078573901,0.916761289,0.081337079,0.018164628,0.015783008,0.019542056,0.049122302,0.025277683,1.099828305,0.93482701,0.08293991,0.01852258,0.016094028,0.019927152,0.050090307,0.025775805
140819,0.011726991,0.010405004,0.011763185,0.00869682,0.008551742,0.009860288,0.010303781,0.009032669,0.008722551,0.007739256,0.008749472,0.006468706,0.006360796,0.007334095,0.007663965,0.006718511,1.031494141,0.826818648,0.070915222,0.016121711,0.012374972,0.031096562,0.058293863,0.031222484,1.076722756,0.86307272,0.07402469,0.01682861,0.012917586,0.032460074,0.060849913,0.032591517
140902,0.02628222,0.016753031,0.011117771,0.010357013,0.014516215,0.006567836,0.002647543,0.011139045,0.019469294,0.012410279,0.008235801,0.007672249,0.010753295,0.004865309,0.001961242,0.008251561,0.797102242,0.841796771,0.053103902,0.014562743,0.014318304,0.021491996,0.023152459,0.014255867,0.807157711,0.852416063,0.053773809,0.014746453,0.01449893,0.021763118,0.023444528,0.014435705
140902,0.016171429,0.028049793,0.018534351,0.025797101,0.035329949,0.020588235,0.016,0.01,0.011983574,0.020785843,0.01373458,0.019116523,0.026180685,0.015256577,0.01185654,0.007410338,0.93157092,0.890949632,0.057602347,0.017638867,0.019769857,0.023110739,0.034497005,0.018409156,0.653611557,0.625110728,0.04041513,0.012375835,0.013870986,0.016215025,0.024203891,0.012916287
140902,0.02585515,0.018839444,0.016348987,0.018644037,0.024622541,0.017466846,0.004805177,0.012631235,0.018289398,0.013326633,0.011564935,0.013188406,0.017417476,0.012355685,0.003399083,0.008935075,0.869185932,0.917629242,0.05148728,0.020414582,0.025543689,0.031522824,0.0341674,0.015779186,0.855612308,0.903299104,0.05068323,0.020095778,0.025144787,0.031030549,0.033633825,0.015532771
140902,0.012267021,0.009397555,0.007997416,0.007419258,0.009797637,0.01094035,0.003907734,0.008696502,0.008855385,0.006783959,0.005773219,0.005355855,0.007072773,0.007897681,0.002820937,0.00627788,0.816990869,0.885812506,0.045161727,0.011959084,0.014895414,0.021114239,0.02380158,0.018299117,0.914772727,0.991831307,0.050566925,0.013390411,0.016678177,0.023641304,0.026650281,0.020489253
140916,0.014130867,0.024,0.019580059,0.008028116,0.011888926,0.007945671,0.00618285,0.016052402,0.010513887,0.017856887,0.014568288,0.005973215,0.0088458,0.005911873,0.004600269,0.011943581,0.934596062,0.937869367,0.06108545,0.008014171,0.01154536,0.01435112,0.024810542,0.017744966,0.973754431,0.977164883,0.063644852,0.008349955,0.012029096,0.014952414,0.025850072,0.018488457
140916,0.015557686,0.010693361,0.00986938,0.008880109,0.0085239,0.006856308,0.001149662,0.006666698,0.011377564,0.007820212,0.007217622,0.006494154,0.006233653,0.005014119,0.000840764,0.004875454,0.771129873,1.073158915,0.058486804,0.018461708,0.015708615,0.020091403,0.015501407,0.009513479,0.831304999,1.15690288,0.063050822,0.019902367,0.016934437,0.021659236,0.01671106,0.010255864
140916,0.009366689,0.004702932,0.007599522,0.003612565,0.006840013,0.003486431,0.001328027,0.004745886,0.006284279,0.003155281,0.005098655,0.002423735,0.004589087,0.002339109,0.000890997,0.0031841,0.799302054,1.070098174,0.041335002,0.008543716,0.010677315,0.012418088,0.009262086,0.010193292,0.817207284,1.09406953,0.042260951,0.008735104,0.010916499,0.012696267,0.009469566,0.010421633
140916,0.010430845,0.014020255,0.015058605,0.00781829,0.015967513,0.005512218,0.001613853,0.008481003,0.007435672,0.009994398,0.01073459,0.005573301,0.011382509,0.003929407,0.001150442,0.006045718,0.796551103,0.953451043,0.042042281,0.008802468,0.011460674,0.014572916,0.048539326,0.022978531,0.83884992,1.004081633,0.044274829,0.009269901,0.012069264,0.015346774,0.051116883,0.024198748